"license-plate-number";"customer-return-date";"asin";"sku";"Brand";"Product Name";"amazon-order-id";"quantity";"Collection_Order";"delivery-date-biarritz";"device-serial-number";"item-status";"RMA KP";"ID ";"RMA batch";"LaRoca"
"LPNHE389230550";22/01/2020;"B01FOLFB4Y";"P2A1018";"PAX";"PA XFILTER SCREENS (3-PACK)";"204-3817932-6237166";1;;12/02/2020;;"Used";"yes";"PRG210408740583";08/04/2021;"x"
"LPNHE406972553";29/01/2020;"B01FOLFB4Y";"P2A1018";"PAX";"PA XFILTER SCREENS (3-PACK)";"205-2366764-5949167";1;;24/02/2020;;"Used";"yes";"PRG210408740583";08/04/2021;"x"
"LPNHE351914413";05/03/2020;"B012EIF19K";"P2A1017";"PAX";"PAX RAISED MOUTHPIECE";"205-2477212-1913961";1;;15/05/2020;;"Used";"yes";"PRG210408740583";08/04/2021;"x"
"LPNHE442584847";26/03/2020;"B075WXCLKF";"P3D2053";"PAX";"PAX3 BASIC ROSE GOLD";"306-5922166-7623541";1;;15/05/2020;;"New";"yes";"PRG210408740583";08/04/2021;"x"
"LPNHE437895431";29/04/2020;"B012EIKS5C";"P2A1020";"PAX";"PAX CHARGER";"406-0622533-9861130";1;;21/05/2020;;"Used";"yes";"PRG210408740583";08/04/2021;"x"
"LPNHE460334286";11/05/2020;"B01N95Z86Y";"P2A1738";"PAX";"PAX MULTITOOL KEYCHAIN";"407-5951740-0086728";1;;09/06/2020;;"Used";"yes";"PRG210408740583";08/04/2021;"x"
"LPNWE012290978";01/07/2020;"B012EIBTSC";"P2A1022";"PAX";"PAX OVEN LID";"203-9090944-3465133";1;;21/07/2020;;"Used";"yes";"PRG210408740583";08/04/2021;"x"
"LPNWE006202986";07/07/2020;"B075WXCLKF";"P3D2053";"PAX";"PAX3 BASIC ROSE GOLD";"202-3187742-7935565";1;;29/07/2020;;"New";"yes";"PRG210408740583";08/04/2021;"x"
"LPNWE011540920";19/07/2020;"B075WXKSWM";"P3D2052";"PAX";"PAX3 BASIC SILVER";"204-0345589-7819545";1;;17/08/2020;;"New";"yes";"PRG210408740583";08/04/2021;"x"
"LPNHE465146170";25/09/2020;"B075WYBXKK";"P3D2051";"PAX";"PAX3 BASIC TEAL";"407-6277003-2264304";1;;28/10/2020;;"Empty_box";"yes";"PRG210408740583";08/04/2021;"x"
"LPNWE026031681";24/10/2020;"B01MTOWIV6";"P2A1741";"PAX";"PA XMINI USB CHARGER";"203-8184865-7113943";1;;18/11/2020;;"Used";"yes";"PRG210408740583";08/04/2021;"x"
"LPNWE024844347";01/11/2020;"B01MTOWIV6";"P2A1741";"PAX";"PA XMINI USB CHARGER";"204-2596630-8300303";1;;18/11/2020;;"Used";"yes";"PRG210408740583";08/04/2021;"x"
"LPNHE310311411";03/11/2020;"B01N76NN0J";"P2A1017";"PAX";"PAX RAISED MOUTHPIECE";"402-4610572-2032340";1;;07/12/2020;;"Opened";"yes";"PRG210408740583";08/04/2021;"x"
"LPNIC009631764";26/01/2021;"B01MTOWIV6";"P2A1741";"PAX";"PAX MINI USB CHARGER";"406-0761733-4156323";1;;08/02/2021;;"Used";"yes";"PRG210408740583";08/04/2021;"x"
"LPNHE525543051";29/01/2021;"B08HQWV41Z";"P3D2449";"PAX";"PAX3 BASIC ONYX";"403-6239110-9998760";1;;17/02/2021;"CF9Q23XJ";"Used";"yes";"PRG210408740583";08/04/2021;"x"
"LPNHE495607634";09/11/2020;"B01N76KFKN";"P2A1740";"PAX";"PAX MAINTENANCE KIT";"403-0223541-5639539";1;;22/02/2021;;"Used";"yes";"PRG210408740583";08/04/2021;"x"
"LPNHE511255159";08/12/2020;"B08HQ1HG71";"P3D2454";"PAX";"PAX3 COMPLETE SAND";"303-0195689-7933164";1;;01/03/2021;"Q00P39C9";"Used";"yes";"PRG210408740583";08/04/2021;"x"
"LPNHE510389987";03/12/2020;"B08HQZT7GW";"P3D2455";"PAX";"PAX3 COMPLETE SAGE";"303-1890878-3264349";1;;01/03/2021;"CJKM6H7R";"Used";"yes";"PRG210408740583";08/04/2021;"x"
"LPNHE514729150";23/02/2021;"B08HQ1MSGF";"P3D2451";"PAX";"PAX3 BASIC SAGE";"404-0424240-3452348";1;;08/03/2021;"TP1XXXN6";"Used";"yes";"PRG210408740583";08/04/2021;"x"
"LPNHE523118201";04/02/2021;"B08HPXDBG2";"P3D2450";"PAX";"PAX3 BASIC SAND";"405-7717691-2523520";1;;08/03/2021;"GVM9204H";"Used";"yes";"PRG210408740583";08/04/2021;"x"
"LPNHE531741448";01/02/2021;"B08HPXDBG2";"P3D2450";"PAX";"PAX3 BASIC SAND";"405-6266789-6233902";1;;08/03/2021;"M75RMQT6";"Used";"yes";"PRG210408740583";08/04/2021;"x"
"LPNHE523279211";07/02/2021;"B075XNRRG4";"P3D2077";"PAX";"PAX2 BRUSHED CHARCOAL";"407-9825255-6907568";1;;12/03/2021;"PGCMV99Q";"Used";"yes";"PRG210408740583";08/04/2021;"x"
"LPNHE505272941";29/01/2021;"B01N76NN0J";"P2A1737";"PAX";"PAX HALF PACK OVEN LID";"405-3366901-4690733";1;;17/03/2021;;"Opened";"yes";"PRG210408740583";08/04/2021;"x"
"LPNHE524802058";27/01/2021;"B01MTOWIV6";"P2A1741";"PAX";"PA XMINI USB CHARGER";"402-1334643-7732321";1;;17/03/2021;;"Opened";"yes";"PRG210408740583";08/04/2021;"x"
"LPNHK057752190";11/02/2021;"B01MTOWIV6";"P2A1741";"PAX";"PA XMINI USB CHARGER";"304-6322379-0566724";1;;17/03/2021;;"Opened";"yes";"PRG210408740583";08/04/2021;"x"
"LPNHE519549212";08/02/2021;"B075XNRRG4";"P3D2077";"PAX";"PAX2 BRUSHED CHARCOAL";"408-5470376-1957144";1;;17/03/2021;"KRJH8868";"Used";"yes";"PRG210408740583";08/04/2021;"x"
"LPNHE528125253";19/02/2021;"B08HQZT7GW";"P3D2455";"PAX";"PAX3 COMPLETE SAGE";"407-6641804-1316334";1;;17/03/2021;"Y8Y3Y088";"Used";"yes";"PRG210408740583";08/04/2021;"x"
"LPNHE519821316";18/02/2021;"B075WXCLKF";"P3D2053";"PAX";"PAX3 BASIC ROSE GOLD";"304-8242910-0276326";1;;17/03/2021;"JCY1390N";"Used";"yes";"PRG210408740583";08/04/2021;"x"
"LPNHE518274553";16/02/2021;"B075WYBXKK";"P3D2051";"PAX";"PAX3 BASIC TEAL";"404-3989926-5407555";1;;17/03/2021;"U35TFRN4";"Used";"yes";"PRG210408740583";08/04/2021;"x"
"LPNHE486875494";16/11/2020;"B01MTOWIV6";"P2A1741";"PAX";"PA XMINI USB CHARGER";"303-9318994-7941924";1;;17/03/2021;;"Used";"yes";"PRG210408740583";08/04/2021;"x"
"LPNIC005228218";15/12/2020;"B085G2N2F7";"X-RSD0106CE";"ROBOROCK";"ROBOROCK S6 PURE WHITE";"404-7649527-1868300";1;;22/03/2021;"R0906K03506837";"Used";"yes";"PRG210408740583";08/04/2021;"x"
"LPNHE523382436";08/02/2021;"B085G2N2F7";"X-RSD0106CE";"ROBOROCK";"ROBOROCK S6 PURE WHITE";"407-8107195-8385167";1;;25/03/2021;"R0906K04301282";"Opened";"yes";"PRG210408740583";08/04/2021;"x"
"LPNHE522570431";08/02/2021;"B08LFZ89XT";"X-RSD0122CE";"ROBOROCK";"ROBOROCK E4 BLACK";"408-1752251-1759535";1;;25/03/2021;"R1102S03800075";"New";"yes";"PRG210408740583";08/04/2021;"x"
"LPNHE518356130";17/02/2021;"B085BPCV7W";"X-SKV4110GL";"XIAOMI";"XIAOMI MOP PRO WHITE";"304-8004921-7786733";1;;25/03/2021;"26200/00131993";"Used";"yes";"PRG210408740583";08/04/2021;"x"
"LPNHE521295142";28/01/2021;"B08DHVSQQR";"X-RSD0105CE";"ROBOROCK";"ROBOROCK S6 PURE BLACK";"403-5905423-5982746";1;;25/03/2021;"R0905K04203395";"Used";"yes";"PRG210408740583";08/04/2021;"x"
"LPNHE387932899";17/12/2019;"B075WVZN5Z";"P3D2050";"PAX";"PAX3 BASIC BLACK";"204-9555757-8851554";1;;16/01/2020;"QRPJ4TF1";"Used";"yes";;03/12/2020;"x"
"LPNHE353367557";27/12/2019;"B075XPGQQD";"P3D2042";"PAX";"PAX3 COMPLETE BLACK";"204-9867303-2777938";1;;20/01/2020;"W6QEJJW1";"Used";"yes";;03/12/2020;"x"
"LPNHE353189003";08/01/2020;"B075WXKSWM";"P3D2052";"PAX";"PAX3 BASIC SILVER";"203-9402739-3030760";1;;17/02/2020;"DK28OMKN";"Used";"yes";;03/12/2020;"x"
"LPNHE401625960";08/01/2020;"B075XQX2Q2";"P3D2044";"PAX";"PAX3 COMPLETE SILVER";"407-8635477-2979548";1;;27/01/2020;"WCOC4JNE";"Used";"yes";;03/12/2020;"x"
"LPNHE353229154";10/01/2020;"B075WVZN5Z";"P3D2050";"PAX";"PAX3 BASIC BLACK";"026-6373476-3713111";1;;17/02/2020;"YTQ4H1PQ";"Used";"yes";;03/12/2020;"x"
"LPNHE413315951";24/01/2020;"B075XPSM8C";"P3D2043";"PAX";"PAX3 COMPLETE TEAL";"405-8472744-4373964";1;;20/02/2020;"CG6XXATH";"Used";"yes";;03/12/2020;"x"
"LPNHE419553422";28/01/2020;"B075WVZN5Z";"P3D2050";"PAX";"PAX3 BASIC BLACK";"405-4217750-9810759";1;;25/02/2020;"UWVX1103";"Used";"yes";;03/12/2020;"x"
"LPNHE388311917";29/01/2020;"B075XPSM8C";"P3D2043";"PAX";"PAX3 COMPLETE TEAL";"203-6024760-2171512";1;;24/02/2020;"A6NPYVYF";"Used";"yes";;03/12/2020;"x"
"LPNHE415152669";03/02/2020;"B075WXKSWM";"P3D2052";"PAX";"PAX3 BASIC SILVER";"404-4263508-4437137";1;;27/02/2020;"RVJRTOUA";"Opened";"yes";;03/12/2020;"x"
"LPNHE390962869";05/02/2020;"B075WVZN5Z";"P3D2050";"PAX";"PAX3 BASIC BLACK";"205-6132656-4398702";1;;09/03/2020;"ANDADH1Q";"Opened";"yes";;03/12/2020;"x"
"LPNHE389241752";07/02/2020;"B075XPGQQD";"P3D2042";"PAX";"PAX3 COMPLETE BLACK";"202-3681267-2678746";1;;26/02/2020;"JTORY3X9";"Used";"yes";;03/12/2020;"x"
"LPNHE390188315";09/02/2020;"B075WXCLKF";"P3D2053";"PAX";"PAX3 BASIC ROSE GOLD";"202-3377638-7376301";1;;25/02/2020;"FOHHTTH5";"Used";"yes";;03/12/2020;"x"
"LPNHE404697337";13/02/2020;"B075XPGQQD";"P3D2042";"PAX";"PAX3 COMPLETE BLACK";"404-9936062-1472316";1;;16/03/2020;"C4NN3K4M";"Opened";"yes";;03/12/2020;"x"
"LPNHE417338132";17/02/2020;"B075WVZN5Z";"P3D2050";"PAX";"PAX3 BASIC BLACK";"028-3525211-8584333";1;;09/03/2020;"K24E28GM";"Used";"yes";;03/12/2020;"x"
"LPNHE391390195";19/02/2020;"B075XPGQQD";"P3D2042";"PAX";"PAX3 COMPLETE BLACK";"204-2601180-0384357";1;;13/03/2020;"P1MYRGJ6";"Used";"yes";;03/12/2020;"x"
"LPNHE421835936";19/02/2020;"B075WXCLKF";"P3D2053";"PAX";"PAX3 BASIC ROSE GOLD";"171-8074038-8698736";1;;09/03/2020;"G8FGCUKY";"Used";"yes";;03/12/2020;"x"
"LPNHE419220925";25/02/2020;"B075WVZN5Z";"P3D2050";"PAX";"PAX3 BASIC BLACK";"306-6838029-1906712";1;;15/05/2020;"G5XRNM61";"Opened";"yes";;03/12/2020;"x"
"LPNHE416579772";02/03/2020;"B075WVZN5Z";"P3D2050";"PAX";"PAX3 BASIC BLACK";"408-9261562-2089120";1;;15/05/2020;"KUF8HC5U";"Used";"yes";;03/12/2020;"x"
"LPNHE429398145";09/03/2020;"B075XPGQQD";"P3D2042";"PAX";"PAX3 COMPLETE BLACK";"404-4863726-5289133";1;;15/05/2020;"CG15CYRE";"Opened";"yes";;03/12/2020;"x"
"LPNHE440997080";12/03/2020;"B075XPND1C";"P3D2076";"PAX";"PAX2 BRUSHED PLATINIUM";"403-9100170-5941141";1;;15/05/2020;"QTDPJTQ3";"Used";"yes";;03/12/2020;"x"
"LPNHE391595798";15/03/2020;"B075XPGQQD";"P3D2042";"PAX";"PAX3 COMPLETE BLACK";"202-8001889-9211548";1;;15/05/2020;"HE6GAMEV";"Opened";"yes";;03/12/2020;"x"
"LPNHE391327164";16/03/2020;"B075XPGQQD";"P3D2042";"PAX";"PAX3 COMPLETE BLACK";"204-1144255-0857918";1;;15/05/2020;"TH6UCFUJ";"Opened";"yes";;03/12/2020;"x"
"LPNHE351840591";17/03/2020;"B075XQX2Q2";"P3D2044";"PAX";"PAX3 COMPLETE SILVER";"204-0844327-9660305";1;;15/05/2020;"J6PHGOUF";"Used";"yes";;03/12/2020;"x"
"LPNHE352582562";25/03/2020;"B075WVZN5Z";"P3D2050";"PAX";"PAX3 BASIC BLACK";"206-2536634-4367517";1;;15/05/2020;"CEQH5U27";"Used";"yes";;03/12/2020;"x"
"LPNHE427855718";20/04/2020;"B075XPSM8C";"P3D2043";"PAX";"PAX3 COMPLETE TEAL";"407-8795815-7477116";1;;15/05/2020;"EP7DCUKX";"Opened";"yes";;03/12/2020;"x"
"LPNHE439738081";23/04/2020;"B075WVZN5Z";"P3D2050";"PAX";"PAX3 BASIC BLACK";"171-1195580-3420352";1;;15/05/2020;"P2E1P945";"Used";"yes";;03/12/2020;"x"
"LPNHE433324596";27/04/2020;"B075WYBXKK";"P3D2051";"PAX";"PAX3 BASIC TEAL";"407-8513821-8242709";1;;28/05/2020;"TXRAD13M";"Used";"yes";;03/12/2020;"x"
"LPNHE431646075";03/05/2020;"B075WVZN5Z";"P3D2050";"PAX";"PAX3 BASIC BLACK";"403-0924598-8086738";1;;25/05/2020;"W1NETP9U";"Used";"yes";;03/12/2020;"x"
"LPNWE005904269";05/05/2020;"B075WVZN5Z";"P3D2050";"PAX";"PAX3 BASIC BLACK";"206-1126917-8399543";1;;19/11/2020;"R6DN6M19";"Used";"yes";;03/12/2020;"x"
"LPNHE459196246";08/06/2020;"B075WXCLKF";"P3D2053";"PAX";"PAX3 BASIC ROSE GOLD";"171-0235948-8143577";1;;11/06/2020;"T12UO3KA";"Used";"yes";;03/12/2020;"x"
"LPNHE438386441";20/05/2020;"B075WVZN5Z";"P3D2050";"PAX";"PAX3 BASIC BLACK";"171-6470549-0793926";1;;15/06/2020;"TE7PD5C8";"Used";"yes";;03/12/2020;"x"
"LPNHE434216718";26/05/2020;"B075WVZN5Z";"P3D2050";"PAX";"PAX3 BASIC BLACK";"402-7469659-1065943";1;;29/06/2020;"RXO5VT27";"Used";"yes";;03/12/2020;"x"
"LPNHE447778051";16/06/2020;"B075WYBXKK";"P3D2051";"PAX";"PAX3 BASIC TEAL";"407-8668093-7854711";1;;06/07/2020;"N6QRECW";"Used";"yes";;03/12/2020;"x"
"LPNHE451246970";17/06/2020;"B075XPND1C";"P3D2076";"PAX";"PAX2 BRUSHED PLATINIUM";"402-1990342-3613162";1;;10/07/2020;"JKN1H351";"Used";"yes";;03/12/2020;"x"
"LPNHE457033992";26/06/2020;"B075WXKSWM";"P3D2052";"PAX";"PAX3 BASIC SILVER";"402-7714011-1511501";1;;13/07/2020;"WYP3MPKC";"Used";"yes";;03/12/2020;"x"
"LPNHE451350511";26/06/2020;"B075XQX2Q2";"P3D2044";"PAX";"PAX3 COMPLETE SILVER";"405-9949129-1583504";1;;20/07/2020;"XOAT9CAK";"Used";"yes";;03/12/2020;"x"
"LPNHE457121440";30/06/2020;"B075XPGQQD";"P3D2042";"PAX";"PAX3 COMPLETE BLACK";"408-2795793-1802759";1;;28/07/2020;"K453QVCO";"Used";"yes";;03/12/2020;"x"
"LPNHE427149102";03/07/2020;"B075XPGQQD";"P3D2042";"PAX";"PAX3 COMPLETE BLACK";"171-4883583-4561933";1;;20/07/2020;"QH1MWNU2";"Used";"yes";;03/12/2020;"x"
"LPNHE448012062";08/07/2020;"B075XPGQQD";"P3D2042";"PAX";"PAX3 COMPLETE BLACK";"402-8671480-5264302";1;;27/07/2020;"CFG8CMPV";"Used";"yes";;03/12/2020;"x"
"LPNHE448231733";12/07/2020;"B075XPND1C";"P3D2076";"PAX";"PAX2 BRUSHED PLATINIUM";"406-8669109-9505929";1;;17/08/2020;"QAAF3Y73";"Used";"yes";;03/12/2020;"x"
"LPNWE014354447";14/07/2020;"B075WXKSWM";"P3D2052";"PAX";"PAX3 BASIC SILVER";"206-4211154-0205132";1;;10/08/2020;"REK54H5P";"Used";"yes";;03/12/2020;"x"
"LPNHE433564267";17/07/2020;"B075WXCLKF";"P3D2053";"PAX";"PAX3 BASIC ROSE GOLD";"406-1719291-9338727";1;;10/08/2020;"MDGMAJQP";"Used";"yes";;03/12/2020;"x"
"LPNHE448228903";17/07/2020;"B075XNRRG4";"P3D2077";"PAX";"PAX2 BRUSHED CHARCOAL";"402-7076578-8732316";1;;10/08/2020;"D16K224R";"Used";"yes";;03/12/2020;"x"
"LPNWE013379602";23/07/2020;"B075XPB1RM";"P3D2045";"PAX";"PAX3 COMPLETE ROSE GOLD";"026-4651079-0272342";1;;28/08/2020;"G38FXQ2A";"Used";"yes";;03/12/2020;"x"
"LPNWE010807266";23/07/2020;"B075WYBXKK";"P3D2051";"PAX";"PAX3 BASIC TEAL";"205-4921385-5085947";1;;17/08/2020;"MQUPJ31P";"Used";"yes";;03/12/2020;"x"
"LPNWE011769455";26/07/2020;"B075XPSM8C";"P3D2043";"PAX";"PAX3 COMPLETE TEAL";"026-8323117-7360368";1;;26/08/2020;"ATY42QYT";"Used";"yes";;03/12/2020;"x"
"LPNWE014403058";27/07/2020;"B075XPND1C";"P3D2076";"PAX";"PAX2 BRUSHED PLATINIUM";"206-4947818-5439552";1;;25/08/2020;"GEY83QAY";"Used";"yes";;03/12/2020;"x"
"LPNHE459505001";30/07/2020;"B075XPGQQD";"P3D2042";"PAX";"PAX3 COMPLETE BLACK";"402-2729163-6565145";1;;20/08/2020;"JC8O3927";"Used";"yes";;03/12/2020;"x"
"LPNHE454006821";02/08/2020;"B075WYBXKK";"P3D2051";"PAX";"PAX3 BASIC TEAL";"171-1580355-9045114";1;;20/08/2020;"YX666M85";"Used";"yes";;03/12/2020;"x"
"LPNWE015701270";05/08/2020;"B075XNRRG4";"P3D2077";"PAX";"PAX2 BRUSHED CHARCOAL";"026-1833491-7647551";1;;08/09/2020;"C1CP1UR5";"Used";"yes";;03/12/2020;"x"
"LPNWE014825965";06/08/2020;"B075XQX2Q2";"P3D2044";"PAX";"PAX3 COMPLETE SILVER";"205-1628970-4847542";1;;28/08/2020;"U9P8HDVJ";"Used";"yes";;03/12/2020;"x"
"LPNHE450721102";08/08/2020;"B075WYBXKK";"P3D2051";"PAX";"PAX3 BASIC TEAL";"403-5929274-0913124";1;;09/09/2020;"HK2JMKKX";"Used";"yes";;03/12/2020;"x"
"LPNHE467615369";12/08/2020;"B07P9VM3B7";"SNS-ONEG2EU1";"SONOS";"SONOS ONE WHITE";"405-3324822-0856344";1;;14/09/2020;"A201 1910CP 78-28-CA-EB-D2-B2-9";"Used";"yes";;03/12/2020;"x"
"LPNWE015447063";18/08/2020;"B075WYBXKK";"P3D2051";"PAX";"PAX3 BASIC TEAL";"206-1934450-3028324";1;;09/09/2020;"TMH8696C";"Used";"yes";;03/12/2020;"x"
"LPNWE019860196";26/08/2020;"B075XPB1RM";"P3D2045";"PAX";"PAX3 COMPLETE ROSE GOLD";"026-7269292-8893103";1;;28/09/2020;"AF18OJ3T";"Used";"yes";;03/12/2020;"x"
"LPNWE019716061";28/08/2020;"B075XNRRG4";"P3D2077";"PAX";"PAX2 BRUSHED CHARCOAL";"026-4710850-9506735";1;;24/09/2020;"JVFGU6AF";"Used";"yes";;03/12/2020;"x"
"LPNWE019922184";29/08/2020;"B075XQX2Q2";"P3D2044";"PAX";"PAX3 COMPLETE SILVER";"203-6047280-1793954";1;;28/09/2020;"E27ECTRX";"Used";"yes";;03/12/2020;"x"
"LPNHE472635031";02/09/2020;"B075XNRRG4";"P3D2077";"PAX";"PAX2 BRUSHED CHARCOAL";"403-7027171-3385905";1;;28/09/2020;"V8RAXPOT";"Used";"yes";;03/12/2020;"x"
"LPNWE019278801";10/09/2020;"B075XPND1C";"P3D2076";"PAX";"PAX2 BRUSHED PLATINIUM";"206-1415291-7903518";1;;07/10/2020;"PJEFHXAQ";"Used";"yes";;03/12/2020;"x"
"LPNHE484599000";28/09/2020;"B075XNRRG4";"P3D2077";"PAX";"PAX2 BRUSHED CHARCOAL";"408-5211676-6042767";1;;26/10/2020;"NB22303KLS";"Used";"yes";;03/12/2020;"x"
"LPNWE011538046";29/09/2020;"B075WYBXKK";"P3D2051";"PAX";"PAX3 BASIC TEAL";"203-6972262-9531523";1;;20/10/2020;"VCJRRNJY";"Used";"yes";;03/12/2020;"x"
"LPNWE023389235";03/10/2020;"B075XQX2Q2";"P3D2044";"PAX";"PAX3 COMPLETE SILVER";"202-1855788-5834705";1;;26/10/2020;"YQOGDCAH";"Used";"yes";;03/12/2020;"x"
"LPNWE023439001";04/10/2020;"B08HQ1MSGF";"P3D2451";"PAX";"PAX3 BASIC SAGE";"203-6697152-5449944";1;;26/10/2020;"QC111C3N";"Used";"yes";;03/12/2020;"x"
"LPNHE472513814";05/10/2020;"B075XPGQQD";"P3D2042";"PAX";"PAX3 COMPLETE BLACK";"406-7581962-3535569";1;;19/10/2020;"T351XTC3";"Used";"yes";;03/12/2020;"x"
"LPNWE016374531";07/10/2020;"B012EIF19K";"P2A1017";"PAX";"PAX RAISED MOUTHPIECE";"205-7370491-4099507";1;;10/11/2020;;"Used";"yes";;03/12/2020;"x"
"LPNWE023677284";13/10/2020;"B075XQX2Q2";"P3D2044";"PAX";"PAX3 COMPLETE SILVER";"204-1192736-5795536";1;;10/11/2020;"WJNX8MHG";"Used";"yes";;03/12/2020;"x"
"LPNWE023641746";15/10/2020;"B075XQX2Q2";"P3D2044";"PAX";"PAX3 COMPLETE SILVER";"204-1375957-9421963";1;;16/11/2020;"DH5X3EHT";"Used";"yes";;03/12/2020;"x"
"LPNWE023658513";20/10/2020;"B08HQ1MSGF";"P3D2451";"PAX";"PAX3 BASIC SAGE";"205-6559917-1457935";1;;09/11/2020;"HOMQDGP2";"Used";"yes";;03/12/2020;"x"
"LPNHE477697079";20/10/2020;"B075WXCLKF";"P3D2053";"PAX";"PAX3 BASIC ROSE GOLD";"402-1911212-3177920";1;;09/11/2020;"KNCCTHCF";"Opened";"yes";;03/12/2020;"x"
"LPNWE023843766";20/10/2020;"B08HQWV41Z";"P3D2449";"PAX";"PAX3 BASIC ONYX";"202-3394136-8253968";1;;17/11/2020;"QH3CW1J6";"Opened";"yes";;03/12/2020;"x"
"LPNWE027016451";22/10/2020;"B075WYBXKK";"P3D2051";"PAX";"PAX3 BASIC TEAL";"202-5089560-1902730";1;;18/11/2020;"FF3QW651";"Used";"yes";;03/12/2020;"x"
"LPNWE025734465";23/10/2020;"B075WYBXKK";"P3D2051";"PAX";"PAX3 BASIC TEAL";"205-6991838-5175517";1;;18/11/2020;"WJ4C22M3";"Opened";"yes";;03/12/2020;"x"
"LPNWE025903210";27/10/2020;"B08HQWV41Z";"P3D2449";"PAX";"PAX3 BASIC ONYX";"026-8861717-1992309";1;;18/11/2020;"J83XJDFC";"Used";"yes";;03/12/2020;"x"
"LPNWE024832304";30/10/2020;"B08HQWV41Z";"P3D2449";"PAX";"PAX3 BASIC ONYX";"204-4610696-7166747";1;;18/11/2020;"Q2NOPXW2";"Opened";"yes";;03/12/2020;"x"
"LPNWE031162667";01/11/2020;"B08HQWV41Z";"P3D2449";"PAX";"PAX3 BASIC ONYX";"203-4763195-6886755";1;;18/11/2020;"N836CPC1";"Used";"yes";;03/12/2020;"x"
"LPNWE031873474";05/11/2020;"B08HQWV41Z";"P3D2449";"PAX";"PAX3 BASIC ONYX";"026-7529670-7685917";1;;18/11/2020;"FGC49YMC";"Used";"yes";;03/12/2020;"x"
"LPNHE494806537";05/11/2020;"B075XPB1RM";"P3D2045";"PAX";"PAX 3 COMPLETE ROSE GOLD";"028-8081334-0125932";1;;07/12/2020;"AFGKA0RV";"Opened";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE425214791";29/10/2020;"B08HQWV41Z";"P3D2449";"PAX";"PAX 3 BASIC ONYX";"406-2527908-4268320";1;;07/12/2020;"GHX99FQD";"Opened";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE484599000";28/09/2020;"B075XNRRG4";"P2D2077";"PAX";"PAX 2 BRUSH CHARCOAL";"408-5211676-6042767";1;;07/12/2020;"DCCD35GR";"Used";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE417786803";05/03/2020;"B075WVZN5Z";"P3D2050";"PAX";"PAX 3 BASIC BLACK";"303-5097690-9693138";1;;07/12/2020;"RP0CNQAJ";"Opened";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE478181831";27/10/2020;"B07P5JHJJT";"SNS-ONEG2EU1BLK";"SONOS";"SONOS ONE BLACK";"404-0779763-4245158";1;;14/12/2020;"A200 1903W 78-28-CA-F4-A0-B0-0";"Opened";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE468087460";03/11/2020;"B07P5JHJJT";"SNS-ONEG2EU1BLK";"SONOS";"SONOS ONE BLACK";"403-0193293-3441128";1;;14/12/2020;"A200 1903C 78-28-CA-F7-44-86-5";"Opened";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE422233983";23/08/2020;"B07P9VM3B7";"SNS-ONEG2EU1";"SONOS";"SONOS ONE WHITE";"402-8788525-7854733";1;;14/12/2020;"A200 1906W 78-28-CA-E9-09-5A-7";"Opened";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE467674153";02/09/2020;"B07P9VM3B7";"SNS-ONEG2EU1";"SONOS";"SONOS ONE WHITE";"407-0355864-2697975";1;;14/12/2020;"A201 1910CP 78-28-CA-EB-D4-26-7";"Opened";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE468456181";18/11/2020;"B08DHVSQQR";"X-RSD0105CE";"ROBOROCK";"ROBOROCK S6PURE BLACK";"406-6901118-4136368";1;;11/01/2021;"R0905K02804089";"Opened";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE492314678";03/11/2020;"B08DHWLZSR";"X-RSD0177CE";"ROBOROCK";"ROBOROCK S6MAXV";"403-3109499-6486719";1;;11/01/2021;"R0402S02601132";"Opened";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE466116917";19/11/2020;"B08DHWLZSR";"X-RSD0177CE";"ROBOROCK";"ROBOROCK S6MAXV";"405-6449792-2297944";1;;11/01/2021;"R0402S03102899";"Opened";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE490063604";01/12/2020;"B075XPB1RM";"P3D2045";"PAX";"PAX 3 COMPLETE ROSE GOLD";"303-8315850-4187566";1;;14/01/2021;"D6NJ5YDK";"Opened";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE495571013";04/11/2020;"B075WVZN5Z";"P3D2050";"PAX";"PAX 3 BASIC BLACK";"302-8379730-3776362";1;;14/01/2021;;"New";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE424959799";20/11/2020;"B075XNRRG4";"P2D2077";"PAX";"PAX 2 BRUSH CHARCOAL";"403-9267416-9562715";1;;14/01/2021;"YK446TYG";"Used";"yes";"PRG210218796217";18/02/2021;"x"
"LPNHE494637864";09/12/2020;"B075WXCLKF";"P3D2053";"PAX";"PAX 3 BASIC ROSE GOLD";"171-7052177-7985169";1;;14/01/2021;"T4J371FF";"Used";"yes";"PRG210218796217";18/02/2021;"x"
