"Node root";"Node ID";"Node Path";"Node Id in UK";"Node Id in DE";"Node Id in FR";"Node Id in ES"
"it-industrial";10419282031;"/Categorie/Prodotti abrasivi e per finitura/Spazzole abrasive/Spazzole elettriche/Spazzole a tazza";10256010031;10389407031;10153164031;10229863031
"it-industrial";10419283031;"/Categorie/Prodotti abrasivi e per finitura/Spazzole abrasive/Spazzole elettriche/Spazzole coniche";10256009031;10389400031;10153163031;10229858031
"it-industrial";10419284031;"/Categorie/Prodotti abrasivi e per finitura/Spazzole abrasive/Spazzole elettriche/Spazzole mole";10256017031;10389403031;10153171031;10229861031
"it-industrial";10419285031;"/Categorie/Prodotti abrasivi e per finitura/Spazzole abrasive/Spazzole elettriche/Spazzole per tubi";10256016031;10389402031;10153170031;10229862031
"it-industrial";10419288031;"/Categorie/Prodotti per il trasporto materiali/Sollevamento e trazione/Argani e accessori/Travi di scorrimento carrelli";10257050031;10389233031;10154011031;10258332031
"it-industrial";10419289031;"/Categorie/Prodotti per il trasporto materiali/Sollevamento e trazione/Cric e accessori/Accessori";10257061031;10389226031;10153987031;10258314031
"it-industrial";10419290031;"/Categorie/Prodotti per il trasporto materiali/Sollevamento e trazione/Cric e accessori/Cric idraulici";10257065031;10389225031;10153988031;10258317031
"it-industrial";10419291031;"/Categorie/Prodotti per il trasporto materiali/Sollevamento e trazione/Gru di sollevamento/Gru a bandiera";10257075031;10389220031;10153992031;10258322031
"it-industrial";10419292031;"/Categorie/Prodotti per il trasporto materiali/Sollevamento e trazione/Gru di sollevamento/Gru a cavalletto";10257073031;10389224031;10153990031;10258324031
"it-industrial";10419293031;"/Categorie/Prodotti per il trasporto materiali/Sollevamento e trazione/Gru di sollevamento/Gru a ponte";10257072031;10389221031;10153989031;10258325031
"it-industrial";10419294031;"/Categorie/Prodotti per il trasporto materiali/Sollevamento e trazione/Gru di sollevamento/Gru ad argano";10257076031;10389223031;10153993031;10258323031
"it-industrial";10419295031;"/Categorie/Prodotti per il trasporto materiali/Sollevamento e trazione/Gru di sollevamento/Gru idrauliche";10257074031;10389222031;10153991031;10258326031
"it-industrial";10419296031;"/Categorie/Prodotti per il trasporto materiali/Sollevamento e trazione/Imbragature da carico/Imbragature da carico a catena";10257085031;10389212031;10154014031;10258308031
"it-industrial";10419297031;"/Categorie/Prodotti per il trasporto materiali/Sollevamento e trazione/Imbragature da carico/Imbragature da carico di filo metallico";10257088031;10389213031;10154017031;10258309031
"it-industrial";10419298031;"/Categorie/Prodotti per il trasporto materiali/Sollevamento e trazione/Imbragature da carico/Imbragature da carico in tessitura";10257087031;10389214031;10154016031;10258310031
"it-industrial";10419299031;"/Categorie/Prodotti per il trasporto materiali/Sollevamento e trazione/Imbragature da carico/Imbragature da carico rotonde";10257086031;10389215031;10154015031;10258311031
"it-industrial";10419300031;"/Categorie/Prodotti per il trasporto materiali/Sollevamento e trazione/Pulegge/Carrucole a guscio";10257081031;10389217031;10153995031;10258282031
"it-industrial";10419301031;"/Categorie/Prodotti per il trasporto materiali/Sollevamento e trazione/Pulegge/Carrucole montate";10257080031;10389218031;10153994031;10258283031
"it-industrial";10419302031;"/Categorie/Prodotti per il trasporto materiali/Sollevamento e trazione/Raccordi catene e corde/Anelli catene e corde";10257032031;10389247031;10153998031;10258354031
"it-industrial";10419303031;"/Categorie/Prodotti per il trasporto materiali/Sollevamento e trazione/Raccordi catene e corde/Attacchi a occhiello fune";10257042031;10389242031;10154008031;10258355031
"it-industrial";10419304031;"/Categorie/Prodotti per il trasporto materiali/Sollevamento e trazione/Raccordi catene e corde/Clip per fune";10257041031;10389244031;10154007031;10258345031
"it-industrial";10419305031;"/Categorie/Prodotti per il trasporto materiali/Sollevamento e trazione/Raccordi catene e corde/Ganci a S";10257036031;10389251031;10154002031;10258351031
"it-industrial";10419306031;"/Categorie/Prodotti per il trasporto materiali/Sollevamento e trazione/Raccordi catene e corde/Ganci a scocco";10257037031;10389249031;10154003031;10258349031
"it-industrial";10419307031;"/Categorie/Prodotti per il trasporto materiali/Sollevamento e trazione/Raccordi catene e corde/Ganci";10257034031;10389246031;10154000031;10258348031
"it-industrial";10419308031;"/Categorie/Prodotti per il trasporto materiali/Sollevamento e trazione/Raccordi catene e corde/Giunti";10257038031;10389243031;10154004031;10258350031
"it-industrial";10419309031;"/Categorie/Prodotti per il trasporto materiali/Sollevamento e trazione/Raccordi catene e corde/Laccetti a catena con gancio";10257035031;10389250031;10154001031;10258352031
"it-industrial";10419310031;"/Categorie/Prodotti per il trasporto materiali/Sollevamento e trazione/Raccordi catene e corde/Maglie di catene";10257033031;10389248031;10153999031;10258346031
"it-industrial";10419311031;"/Categorie/Prodotti per il trasporto materiali/Sollevamento e trazione/Raccordi catene e corde/Manicotti fune";10257043031;10389240031;10154009031;10258347031
"it-industrial";10419312031;"/Categorie/Prodotti per il trasporto materiali/Sollevamento e trazione/Raccordi catene e corde/Morsetti per fune";10257040031;10389245031;10154006031;10258344031
"it-industrial";10419313031;"/Categorie/Prodotti per il trasporto materiali/Sollevamento e trazione/Raccordi catene e corde/Occhielli della fune";10257044031;10389241031;10154010031;10258353031
"it-industrial";10419314031;"/Categorie/Prodotti per il trasporto materiali/Sollevamento e trazione/Raccordi catene e corde/Tenditori";10257039031;10389252031;10154005031;10258356031
"it-industrial";10419316031;"/Categorie/Prodotti per il trasporto materiali/Sollevamento e trazione/Verricelli e accessori/Verricelli manuali";10257090031;10389261031;10153996031;10258303031
"it-industrial";10419318031;"/Categorie/Strumenti da taglio/Punte da trapano industriali/Punte da trapano per lavorazione dei metalli e universali/Micro punte da trapano";10256124031;10389647031;10153392031;10229712031
"it-industrial";10419319031;"/Categorie/Strumenti da taglio/Punte da trapano industriali/Punte da trapano per lavorazione dei metalli e universali/Punte da trapano a centrare";10256126031;10389649031;10153394031;10229708031
"it-industrial";10419320031;"/Categorie/Strumenti da taglio/Punte da trapano industriali/Punte da trapano per lavorazione dei metalli e universali/Punte da trapano a gradino conico";10256127031;10389651031;10153395031;10229709031
"it-industrial";10419321031;"/Categorie/Strumenti da taglio/Punte da trapano industriali/Punte da trapano per lavorazione dei metalli e universali/Punte da trapano a gradino";10256128031;10389645031;10153396031;10229705031
"it-industrial";10419322031;"/Categorie/Strumenti da taglio/Punte da trapano industriali/Punte da trapano per lavorazione dei metalli e universali/Punte da trapano di spessore ridotto";10256125031;10389650031;10153393031;10229707031
"it-industrial";10419323031;"/Categorie/Strumenti da taglio/Punte da trapano industriali/Punte da trapano per lavorazione dei metalli e universali/Punte da trapano elicoidali fusto conico";10256129031;10389643031;10153397031;10229706031
"it-industrial";10419324031;"/Categorie/Strumenti da taglio/Punte da trapano industriali/Punte da trapano per lavorazione dei metalli e universali/Punte da trapano filettate";10256130031;10389642031;10153398031;10229704031
"it-industrial";10419325031;"/Categorie/Strumenti da taglio/Punte da trapano industriali/Punte da trapano per lavorazione dei metalli e universali/Punte da trapano per allargare fori";10256122031;10389641031;10153390031;10229713031
"it-industrial";10419326031;"/Categorie/Strumenti da taglio/Punte da trapano industriali/Punte da trapano per lavorazione dei metalli e universali/Punte da trapano per circuiti stampati";10256119031;10389648031;10153387031;10229711031
"it-industrial";10419327031;"/Categorie/Strumenti da taglio/Punte da trapano industriali/Punte da trapano per lavorazione dei metalli e universali/Punte grezze";10256120031;10389640031;10153388031;10229703031
"it-industrial";10419328031;"/Categorie/Strumenti da taglio/Punte da trapano industriali/Punte da trapano per lavorazione dei metalli e universali/Punte per foratura profonda";10256121031;10389652031;10153389031;10229710031
"it-industrial";10419329031;"/Categorie/Strumenti da taglio/Punte da trapano industriali/Punte da trapano per lavorazione dei metalli e universali/Resettori circolari";10256118031;10389644031;10153386031;10229702031
"it-industrial";10419330031;"/Categorie/Strumenti da taglio/Punte da trapano industriali/Punte da trapano per lavorazione dei metalli e universali/Set di punte da trapano per lavorazione metalli e universali";10256123031;10389646031;10153391031;10229701031
"it-industrial";10419331031;"/Categorie/Strumenti da taglio/Supporti per placchette/Supporti per molitura/Supporti per fresatura a bottone";10256101031;10389632031;10153385031;10229721031
"it-industrial";10419332031;"/Categorie/Strumenti da taglio/Supporti per placchette/Supporti per molitura/Supporti per fresatura a spianare";10256100031;10389633031;10153384031;10229722031
"it-industrial";10419333031;"/Categorie/Strumenti da taglio/Supporti per placchette/Supporti per molitura/Supporti per fresatura";10256099031;10389631031;10153383031;10229720031
"it-industrial";10419334031;"/Categorie/Attrezzature e forniture per servizi di ristorazione/Vetrina/Segnaletica/Insegne da esterni/Cartelli";10256190031;10389459031;10153539031;10228701031
"it-industrial";10419335031;"/Categorie/Attrezzature e forniture per servizi di ristorazione/Vetrina/Segnaletica/Insegne da esterni/Insegne per marciapiedi";10256189031;10389458031;10153538031;10228702031
"it-industrial";10419336031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Cavi sfusi/Cavi coassiali/Cavi RG-11-U";10256572031;10388999031;10153880031;10228733031
"it-industrial";10419337031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Cavi sfusi/Cavi coassiali/Cavi RG-122-U";10256573031;10389000031;10153881031;10228734031
"it-industrial";10419338031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Cavi sfusi/Cavi coassiali/Cavi RG-141-U";10256574031;10389001031;10153882031;10228735031
"it-industrial";10419339031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Cavi sfusi/Cavi coassiali/Cavi RG-142-U";10256575031;10389002031;10153883031;10228736031
"it-industrial";10419340031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Cavi sfusi/Cavi coassiali/Cavi RG-174-U";10256576031;10389003031;10153884031;10228737031
"it-industrial";10419341031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Cavi sfusi/Cavi coassiali/Cavi RG-178-U";10256577031;10389004031;10153885031;10228738031
"it-industrial";10419342031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Cavi sfusi/Cavi coassiali/Cavi RG-179-U";10256578031;10389005031;10153886031;10228739031
"it-industrial";10419343031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Cavi sfusi/Cavi coassiali/Cavi RG-180-U";10256579031;10389006031;10153887031;10228740031
"it-industrial";10419344031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Cavi sfusi/Cavi coassiali/Cavi RG-187-U";10256580031;10389007031;10153888031;10228741031
"it-industrial";10419345031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Cavi sfusi/Cavi coassiali/Cavi RG-188-U";10256581031;10389008031;10153889031;10228742031
"it-industrial";10419346031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Cavi sfusi/Cavi coassiali/Cavi RG-212-U";10256582031;10389009031;10153890031;10228743031
"it-industrial";10419347031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Cavi sfusi/Cavi coassiali/Cavi RG-213-U";10256583031;10389010031;10153891031;10228744031
"it-industrial";10419348031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Cavi sfusi/Cavi coassiali/Cavi RG-214-U";10256584031;10389011031;10153892031;10228745031
"it-industrial";10419349031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Cavi sfusi/Cavi coassiali/Cavi RG-216-U";10256585031;10389012031;10153893031;10228746031
"it-industrial";10419350031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Cavi sfusi/Cavi coassiali/Cavi RG-223-U";10256586031;10389013031;10153894031;10228747031
"it-industrial";10419351031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Cavi sfusi/Cavi coassiali/Cavi RG-303-U";10256587031;10389014031;10153895031;10228748031
"it-industrial";10419352031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Cavi sfusi/Cavi coassiali/Cavi RG-316-U";10256588031;10389015031;10153896031;10228749031
"it-industrial";10419353031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Cavi sfusi/Cavi coassiali/Cavi RG-402-U";10256589031;10389016031;10153897031;10228750031
"it-industrial";10419354031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Cavi sfusi/Cavi coassiali/Cavi RG-405-U";10256590031;10389017031;10153898031;10228751031
"it-industrial";10419355031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Cavi sfusi/Cavi coassiali/Cavi RG-58-U";10256591031;10389018031;10153899031;10228752031
"it-industrial";10419356031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Cavi sfusi/Cavi coassiali/Cavi RG-59-U";10256592031;10389019031;10153900031;10228753031
"it-industrial";10419357031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Cavi sfusi/Cavi coassiali/Cavi RG-6-QS";10256595031;10389022031;10153901031;10228756031
"it-industrial";10419358031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Cavi sfusi/Cavi coassiali/Cavi RG-6-U";10256596031;10389023031;10153902031;10228757031
"it-industrial";10419359031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Cavi sfusi/Cavi coassiali/Cavi RG-62-U";10256593031;10389020031;10153903031;10228754031
"it-industrial";10419360031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Cavi sfusi/Cavi coassiali/Cavi RG-63-U";10256594031;10389021031;10153904031;10228755031
"it-industrial";10419361031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Cavi sfusi/Cavi coassiali/Cavi RG-71-U";10256597031;10389024031;10153905031;10228758031
"it-industrial";10419362031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Cavi sfusi/Cavi coassiali/Cavi RG-8-M";10256598031;10389025031;10153906031;10228859031
"it-industrial";10419363031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Cavi sfusi/Cavi coassiali/Cavi RG-8-U";10256599031;10389026031;10153907031;10228860031
"it-industrial";10419364031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Cavi sfusi/Cavi coassiali/Cavi RG-8-X";10256600031;10389027031;10153908031;10228861031
"it-industrial";10419365031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Cavi sfusi/Cavi coassiali/Cavi RG-9-U";10256601031;10389028031;10153909031;10228862031
"it-industrial";10419366031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Connettori/Connettori circolari/Connettori cilindrici miniaturizzati";10256608031;10389066031;10153911031;10228870031
"it-industrial";10419367031;"/Categorie/Impianti elettrici/Cablaggio e collegamenti/Connettori/Connettori circolari/Connettori cilindrici";10256607031;10389067031;10153910031;10228869031
"it-industrial";10419368031;"/Categorie/Impianti elettrici/Componenti passivi/Filtri segnale/Filtri radiofrequenza/Filtri passa-banda";10256440031;10389106031;10153829031;10228926031
"it-industrial";10419369031;"/Categorie/Impianti elettrici/Componenti passivi/Filtri segnale/Filtri radiofrequenza/Filtri rigetta-banda";10256441031;10389107031;10153830031;10228927031
"it-industrial";10419370031;"/Categorie/Impianti elettrici/Componenti passivi/Filtri segnale/Filtri radiofrequenza/Filtri passa-basso";10256443031;10389109031;10153832031;10228925031
"it-industrial";10419371031;"/Categorie/Impianti elettrici/Componenti passivi/Filtri segnale/Filtri radiofrequenza/Filtri passa-alto";10256442031;10389108031;10153831031;10228924031
"it-industrial";10419372031;"/Categorie/Impianti elettrici/Componenti passivi/Resistori/Resistori fissi/Array di chip resistori";10256431031;10389123031;10153825031;10228934031
"it-industrial";10419373031;"/Categorie/Impianti elettrici/Componenti passivi/Resistori/Resistori fissi/Resistori singoli";10256433031;10389124031;10153827031;10228936031
"it-industrial";10419374031;"/Categorie/Impianti elettrici/Componenti passivi/Resistori/Resistori fissi/Reti di resistenza";10256432031;10389125031;10153826031;10228935031
"it-industrial";10419375031;"/Categorie/Impianti elettrici/Componenti passivi/Resistori/Resistori variabili/Reostati";10256435031;10389127031;10153828031;10228938031
"it-industrial";10419376031;"/Categorie/Impianti elettrici/Controlli e indicatori/Interruttori industriali/Interruttori a levetta/Interruttori a levetta 12 PDT";10256338031;10388813031;10153811031;10229064031
"it-industrial";10419377031;"/Categorie/Impianti elettrici/Controlli e indicatori/Interruttori industriali/Interruttori a levetta/Interruttori a levetta 24 PDT";10256339031;10388814031;10153812031;10229065031
"it-industrial";10419378031;"/Categorie/Impianti elettrici/Controlli e indicatori/Interruttori industriali/Interruttori a levetta/Interruttori a levetta 3 PDT";10256340031;10388815031;10153813031;10229066031
"it-industrial";10419379031;"/Categorie/Impianti elettrici/Controlli e indicatori/Interruttori industriali/Interruttori a levetta/Interruttori a levetta 3 PST";10256341031;10388816031;10153814031;10229067031
"it-industrial";10419380031;"/Categorie/Impianti elettrici/Controlli e indicatori/Interruttori industriali/Interruttori a levetta/Interruttori a levetta 4 PDT";10256343031;10388818031;10153816031;10229069031
"it-industrial";10419381031;"/Categorie/Impianti elettrici/Controlli e indicatori/Interruttori industriali/Interruttori a levetta/Interruttori a levetta 4 PST";10256344031;10388819031;10153817031;10229070031
"it-industrial";10419382031;"/Categorie/Impianti elettrici/Controlli e indicatori/Interruttori industriali/Interruttori a levetta/Interruttori a levetta 48 PDT";10256342031;10388817031;10153815031;10229068031
"it-industrial";10419383031;"/Categorie/Impianti elettrici/Controlli e indicatori/Interruttori industriali/Interruttori a levetta/Interruttori a levetta 72 PDT";10256345031;10388820031;10153818031;10229071031
"it-industrial";10419384031;"/Categorie/Impianti elettrici/Controlli e indicatori/Interruttori industriali/Interruttori a levetta/Interruttori a levetta DP3T";10256346031;10388821031;10153819031;10229072031
"it-industrial";10419385031;"/Categorie/Impianti elettrici/Controlli e indicatori/Interruttori industriali/Interruttori a levetta/Interruttori a levetta DPDT";10256347031;10388822031;10153820031;10229073031
"it-industrial";10419386031;"/Categorie/Impianti elettrici/Controlli e indicatori/Interruttori industriali/Interruttori a levetta/Interruttori a levetta DPST";10256348031;10388823031;10153821031;10229074031
"it-industrial";10419387031;"/Categorie/Impianti elettrici/Controlli e indicatori/Interruttori industriali/Interruttori a levetta/Interruttori a levetta SP3T";10256349031;10388824031;10153822031;10229075031
"it-industrial";10419388031;"/Categorie/Impianti elettrici/Controlli e indicatori/Interruttori industriali/Interruttori a levetta/Interruttori a levetta SPDT";10256350031;10388825031;10153823031;10229076031
"it-industrial";10419389031;"/Categorie/Impianti elettrici/Controlli e indicatori/Interruttori industriali/Interruttori a levetta/Interruttori a levetta SPST";10256351031;10388826031;10153824031;10229077031
"it-industrial";10419390031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Componenti di segnale/Amplificatori/Amplificatori Sample and Hold";10256514031;10388944031;10153866031;10229270031
"it-industrial";10419391031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Componenti di segnale/Amplificatori/Amplificatori a guadagno variabile";10256515031;10388956031;10153867031;10229267031
"it-industrial";10419392031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Componenti di segnale/Amplificatori/Amplificatori a retroazione di corrente";10256506031;10388953031;10153858031;10229271031
"it-industrial";10419393031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Componenti di segnale/Amplificatori/Amplificatori audio";10256504031;10388945031;10153856031;10229264031
"it-industrial";10419394031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Componenti di segnale/Amplificatori/Amplificatori comparatore";10256505031;10388949031;10153857031;10229274031
"it-industrial";10419395031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Componenti di segnale/Amplificatori/Amplificatori da strumentazione";10256509031;10388948031;10153861031;10229268031
"it-industrial";10419396031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Componenti di segnale/Amplificatori/Amplificatori di isolamento";10256510031;10388955031;10153862031;10229265031
"it-industrial";10419397031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Componenti di segnale/Amplificatori/Amplificatori di reazione di tensione";10256517031;10388952031;10153869031;10229272031
"it-industrial";10419398031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Componenti di segnale/Amplificatori/Amplificatori di rilevamento corrente";10256507031;10388954031;10153859031;10229266031
"it-industrial";10419399031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Componenti di segnale/Amplificatori/Amplificatori differenziali";10256508031;10388947031;10153860031;10229275031
"it-industrial";10419400031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Componenti di segnale/Amplificatori/Amplificatori limitatori";10256511031;10388946031;10153863031;10229269031
"it-industrial";10419401031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Componenti di segnale/Amplificatori/Amplificatori logaritmici";10256512031;10388950031;10153864031;10229276031
"it-industrial";10419402031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Componenti di segnale/Amplificatori/Amplificatori monolitici";10256513031;10388951031;10153865031;10229277031
"it-industrial";10419403031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Componenti di segnale/Amplificatori/Amplificatori video";10256516031;10388957031;10153868031;10229273031
"it-industrial";10419404031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Componenti di segnale/Comparatori/Comparatore a finestra";10256523031;10388937031;10153873031;10229282031
"it-industrial";10419405031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Componenti di segnale/Comparatori/Comparatori di identità";10256521031;10388939031;10153871031;10229280031
"it-industrial";10419406031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Componenti di segnale/Comparatori/Comparatori di magnitudine";10256522031;10388938031;10153872031;10229281031
"it-industrial";10419407031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Componenti di segnale/Comparatori/Comparatori differenziali";10256520031;10388936031;10153870031;10229279031
"it-industrial";10419408031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Componenti di segnale/Convertitori di segnale/Convertitori da analogico a digitale";10256526031;10388941031;10153874031;10229284031
"it-industrial";10419409031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Componenti di segnale/Convertitori di segnale/Convertitori da digitale ad analogico";10256527031;10388942031;10153875031;10229285031
"it-industrial";10419411031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Interfacce/Schede e accessori per prototipi/Circuiti adattatore SMD";10256478031;10388924031;10153833031;10229304031
"it-industrial";10419412031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Interfacce/Schede e accessori per prototipi/Circuiti per prototipi UNI-SIP";10256481031;10388927031;10153840031;10229308031
"it-industrial";10419413031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Interfacce/Schede e accessori per prototipi/Circuiti per prototipi non rivestite";10256480031;10388926031;10153839031;10229307031
"it-industrial";10419414031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Interfacce/Schede e accessori per prototipi/Circuiti per prototipi sensibilizzati rivestiti positivi";10256476031;10388923031;10153836031;10229306031
"it-industrial";10419415031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Interfacce/Schede e accessori per prototipi/Circuiti per prototipi tavola";10256479031;10388925031;10153838031;10229305031
"it-industrial";10419416031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Interfacce/Schede e accessori per prototipi/Circuiti stampati per montaggio sperimentale";10256475031;10388922031;10153835031;10229309031
"it-industrial";10419417031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Interfacce/Schede e accessori per prototipi/Circuiti stampati";10256477031;10388921031;10153837031;10229310031
"it-industrial";10419418031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Prodotti logici/Circuiti logici programmabili/Circuiti logici programmabili CPLD";10256493031;10388907031;10153848031;10229329031
"it-industrial";10419419031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Prodotti logici/Circuiti logici programmabili/Circuiti logici programmabili EE-PLD";10256494031;10388908031;10153849031;10229330031
"it-industrial";10419420031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Prodotti logici/Circuiti logici programmabili/Circuiti logici programmabili EPLD";10256495031;10388909031;10153850031;10229331031
"it-industrial";10419421031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Prodotti logici/Circuiti logici programmabili/Circuiti logici programmabili FPGA";10256496031;10388910031;10153851031;10229333031
"it-industrial";10419422031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Prodotti logici/Circuiti logici programmabili/Circuiti logici programmabili PAL";10256498031;10388912031;10153853031;10229334031
"it-industrial";10419423031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Prodotti logici/Circuiti logici programmabili/Circuiti logici programmabili SERDES";10256499031;10388913031;10153854031;10229335031
"it-industrial";10419424031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Prodotti logici/Circuiti logici programmabili/Circuiti logici programmabili SPLD";10256500031;10388914031;10153855031;10229336031
"it-industrial";10419425031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Prodotti logici/Circuiti logici programmabili/Circuiti logici programmabili flash PAL";10256497031;10388911031;10153852031;10229332031
"it-industrial";10419426031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Prodotti logici/Porte logiche/Porte logiche AND";10256485031;10388902031;10153841031;10229338031
"it-industrial";10419427031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Prodotti logici/Porte logiche/Porte logiche NAND";10256488031;10388900031;10153844031;10229341031
"it-industrial";10419428031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Prodotti logici/Porte logiche/Porte logiche NOR";10256489031;10388901031;10153845031;10229342031
"it-industrial";10419429031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Prodotti logici/Porte logiche/Porte logiche XNOR";10256490031;10388904031;10153846031;10229343031
"it-industrial";10419430031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Prodotti logici/Porte logiche/Porte logiche XOR";10256491031;10388905031;10153847031;10229344031
"it-industrial";10419431031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Prodotti logici/Porte logiche/Porte logiche buffer";10256486031;10388899031;10153842031;10229339031
"it-industrial";10419432031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Prodotti logici/Porte logiche/Porte logiche inverter";10256487031;10388903031;10153843031;10229340031
"it-industrial";10419433031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Prodotti per la gestione del tempo/Linee di ritardo/Linee di ritardo analogiche fisse";10256532031;10388965031;10153876031;10229322031
"it-industrial";10419434031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Prodotti per la gestione del tempo/Linee di ritardo/Linee di ritardo analogiche variabili";10256534031;10388967031;10153878031;10229323031
"it-industrial";10419435031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Prodotti per la gestione del tempo/Linee di ritardo/Linee di ritardo digitali fisse";10256533031;10388966031;10153877031;10229324031
"it-industrial";10419436031;"/Categorie/Impianti elettrici/Prodotti per semiconduttori/Prodotti per la gestione del tempo/Linee di ritardo/Linee di ritardo digitali variabili";10256535031;10388968031;10153879031;10229325031
"it-industrial";10419437031;"/Categorie/Prodotti abrasivi e per finitura/Prodotti per finitura/Lapidatrici e pietre/Set di lapidatrici/Set lapidatrici a barra per foratura";10256075031;10389434031;10153194031;10229889031
"it-industrial";10419438031;"/Categorie/Prodotti abrasivi e per finitura/Prodotti per finitura/Lapidatrici e pietre/Set di lapidatrici/Set lapidatrici ad ago";10256074031;10389431031;10153193031;10229890031
"it-industrial";10419439031;"/Categorie/Prodotti abrasivi e per finitura/Prodotti per finitura/Lapidatrici e pietre/Set di lapidatrici/Set lapidatrici forate";10256073031;10389433031;10153192031;10229888031
"it-industrial";10419440031;"/Categorie/Prodotti abrasivi e per finitura/Prodotti per finitura/Lapidatrici e pietre/Set di lapidatrici/Set lapidatrici manuali abrasive";10256072031;10389432031;10153191031;10229887031
"it-industrial";10419441031;"/Categorie/Prodotti per il trasporto materiali/Sollevamento e trazione/Argani e accessori/Argani alimentati/Argani ad aria";10257057031;10389230031;10154024031;10258334031
