"Node root";"Node ID";"Node Path";"Node Id in UK";"Node Id in DE";"Node Id in IT";"Node Id in ES"
"fr-industrial";10153490031;"/Catégories/Équipements et fournitures de restauration/Étagères et rayonnages/Accessoires pour étagères";10256294031;10389562031;10417927031;10228667031
"fr-industrial";10153491031;"/Catégories/Équipements et fournitures de restauration/Étagères et rayonnages/Tablettes pour étagères";10256295031;10389563031;10417930031;10228674031
"fr-industrial";10153492031;"/Catégories/Équipements et fournitures de restauration/Étagères et rayonnages/Étagères à plateaux";10256296031;10389564031;10417928031;10228668031
"fr-industrial";10153493031;"/Catégories/Équipements et fournitures de restauration/Tables à vapeur et cuves de bain-marie/Cuves de bain-marie pour aliments";10256298031;10389453031;10417919031;10228706031
"fr-industrial";10153494031;"/Catégories/Équipements et fournitures de restauration/Tables à vapeur et cuves de bain-marie/Cuves de bain-marie pour soupe";10256299031;10389454031;10417920031;10228707031
"fr-industrial";10153495031;"/Catégories/Équipements et fournitures de restauration/Tables à vapeur et cuves de bain-marie/Tables à vapeur";10256300031;10389452031;10417918031;10228705031
"fr-industrial";10153496031;"/Catégories/Équipements et fournitures de restauration/Armoires de stockage et accessoires/Armoires de stockage pour bar";10256302031;10389521031;10417896031;10228464031
"fr-industrial";10153497031;"/Catégories/Équipements et fournitures de restauration/Armoires de stockage et accessoires/Accessoires pour armoires";10256304031;10389522031;10417894031;10228462031
"fr-industrial";10153498031;"/Catégories/Équipements et fournitures de restauration/Plans et postes de travail/Tables de préparation des aliments";10256306031;10389450031;10417921031;10228665031
"fr-industrial";10153499031;"/Catégories/Équipements et fournitures de restauration/Produits de présentation/Matériels de présentation/Étiquettes de bouteille";10256180031;10389472031;10418622031;10228691031
"fr-industrial";10153500031;"/Catégories/Équipements et fournitures de restauration/Produits de présentation/Matériels de présentation/Casiers pour présentoir de comptoir";10256181031;10389468031;10418626031;10228694031
"fr-industrial";10153501031;"/Catégories/Équipements et fournitures de restauration/Produits de présentation/Matériels de présentation/Paniers de présentation";10256182031;10389469031;10418620031;10228689031
"fr-industrial";10153502031;"/Catégories/Équipements et fournitures de restauration/Produits de présentation/Matériels de présentation/Piédestaux de présentation";10256183031;10389470031;10418621031;10228692031
"fr-industrial";10153503031;"/Catégories/Équipements et fournitures de restauration/Produits de présentation/Matériels de présentation/Colonnes de présentation";10256184031;10389467031;10418623031;10228690031
"fr-industrial";10153504031;"/Catégories/Équipements et fournitures de restauration/Produits de présentation/Matériels de présentation/Pupitres de présentation";10256185031;10389471031;10418624031;10228693031
"fr-industrial";10153505031;"/Catégories/Équipements et fournitures de restauration/Produits de présentation/Matériels de présentation/Plateaux de présentation";10256186031;10389466031;10418625031;10228688031
"fr-industrial";10153507031;"/Catégories/Équipements et fournitures de restauration/Produits de présentation/Produits de signalisation/Panneaux de symboles";10256191031;10389463031;10418632031;10228697031
"fr-industrial";10153508031;"/Catégories/Équipements et fournitures de restauration/Produits de présentation/Produits de signalisation/Panneaux de table";10256192031;10389464031;10418631031;10228698031
"fr-industrial";10153509031;"/Catégories/Équipements et fournitures de restauration/Produits de présentation/Produits de signalisation/Panneaux de caisse";10256193031;10389461031;10418629031;10228696031
"fr-industrial";10153510031;"/Catégories/Équipements et fournitures de restauration/Produits de présentation/Produits de signalisation/Panneaux pour vitrine";10256194031;10389460031;10418628031;10228703031
"fr-industrial";10153511031;"/Catégories/Équipements et fournitures de restauration/Produits de présentation/Produits de signalisation/Panneaux inscriptibles";10256195031;10389462031;10418627031;10228699031
"fr-industrial";10153512031;"/Catégories/Équipements et fournitures de restauration/Produits jetables/Vêtements jetables/Filets à cheveux";10256200031;10389475031;10418605031;10228488031
"fr-industrial";10153513031;"/Catégories/Équipements et fournitures de restauration/Produits jetables/Vêtements jetables/Toques";10256199031;10389476031;10418604031;10228487031
"fr-industrial";10153514031;"/Catégories/Équipements et fournitures de restauration/Produits jetables/Récipients à emporter/Boîtes de pâtisserie à emporter";10256204031;10389480031;10418618031;10228501031
"fr-industrial";10153515031;"/Catégories/Équipements et fournitures de restauration/Produits jetables/Récipients à emporter/Porte-bouteilles";10256205031;10389488031;10418612031;10228495031
"fr-industrial";10153516031;"/Catégories/Équipements et fournitures de restauration/Produits jetables/Récipients à emporter/Grands récipients pour boissons";10256206031;10389489031;10418613031;10228498031
"fr-industrial";10153517031;"/Catégories/Équipements et fournitures de restauration/Produits jetables/Récipients à emporter/Cercles pour gâteaux et pizzas";10256207031;10389490031;10418609031;10228492031
"fr-industrial";10153518031;"/Catégories/Équipements et fournitures de restauration/Produits jetables/Récipients à emporter/Boîtes pour repas chinois à emporter";10256208031;10389481031;10418616031;10228499031
"fr-industrial";10153519031;"/Catégories/Équipements et fournitures de restauration/Produits jetables/Récipients à emporter/Coquilles à emporter";10256209031;10389485031;10418615031;10228500031
"fr-industrial";10153520031;"/Catégories/Équipements et fournitures de restauration/Produits jetables/Récipients à emporter/Boîtes à pizza";10256210031;10389491031;10418606031;10228497031
"fr-industrial";10153521031;"/Catégories/Équipements et fournitures de restauration/Produits jetables/Récipients à emporter/Coupelles en papier";10256211031;10389478031;10418610031;10228503031
"fr-industrial";10153522031;"/Catégories/Équipements et fournitures de restauration/Produits jetables/Récipients à emporter/Sacs à emporter";10256212031;10389487031;10418614031;10228490031
"fr-industrial";10153523031;"/Catégories/Équipements et fournitures de restauration/Produits jetables/Récipients à emporter/Bols à emporter";10256213031;10389486031;10418607031;10228493031
"fr-industrial";10153524031;"/Catégories/Équipements et fournitures de restauration/Produits jetables/Récipients à emporter/Boîtes à emporter";10256214031;10389484031;10418617031;10228491031
"fr-industrial";10153525031;"/Catégories/Équipements et fournitures de restauration/Produits jetables/Récipients à emporter/Couvercles de récipients à emporter";10256215031;10389482031;10418608031;10228502031
"fr-industrial";10153526031;"/Catégories/Équipements et fournitures de restauration/Produits jetables/Récipients à emporter/Porte-gobelets à emporter";10256216031;10389479031;10418611031;10228496031
"fr-industrial";10153527031;"/Catégories/Équipements et fournitures de restauration/Produits jetables/Récipients à emporter/Plateaux à emporter";10256217031;10389483031;10418619031;10228494031
"fr-industrial";10153528031;"/Catégories/Équipements et fournitures de restauration/Matériel de préparation des aliments/Matériel de conditionnement des aliments/Ensacheuses";10256234031;10389550031;10418600031;10228540031
"fr-industrial";10153529031;"/Catégories/Équipements et fournitures de restauration/Matériel de préparation des aliments/Matériel de conditionnement des aliments/Emballeuses sous film rétractable";10256235031;10389549031;10418599031;10228539031
"fr-industrial";10153530031;"/Catégories/Équipements et fournitures de restauration/Matériel de réfrigération/Réfrigérateurs/Réfrigérateurs armoires";10256274031;10389517031;10418595031;10228660031
"fr-industrial";10153531031;"/Catégories/Équipements et fournitures de restauration/Matériel de réfrigération/Réfrigérateurs/Réfrigérateurs de présentation";10256275031;10389518031;10418598031;10228662031
"fr-industrial";10153532031;"/Catégories/Équipements et fournitures de restauration/Matériel de réfrigération/Réfrigérateurs/Réfrigérateurs encastrables";10256276031;10389519031;10418596031;10228661031
"fr-industrial";10153533031;"/Catégories/Équipements et fournitures de restauration/Matériel de réfrigération/Congélateurs/Refroidisseurs à courant d'air";10256268031;10389515031;10418591031;10228555031
"fr-industrial";10153534031;"/Catégories/Équipements et fournitures de restauration/Matériel de réfrigération/Congélateurs/Congélateurs encastrables";10256270031;10389516031;10418593031;10228553031
"fr-industrial";10153535031;"/Catégories/Équipements et fournitures de restauration/Mobilier de restaurant/Tables et pièces/Pieds et socles de table";10256283031;10389573031;10418601031;10228682031
"fr-industrial";10153536031;"/Catégories/Équipements et fournitures de restauration/Mobilier de restaurant/Tables et pièces/Plateaux de table";10256284031;10389574031;10418602031;10228684031
"fr-industrial";10153537031;"/Catégories/Équipements et fournitures de restauration/Mobilier de restaurant/Tables et pièces/Tables";10256285031;10389572031;10418603031;10228683031
"fr-industrial";10153538031;"/Catégories/Équipements et fournitures de restauration/Produits de présentation/Produits de signalisation/Panneaux extérieurs/Panneaux de trottoir";10256189031;10389458031;10419335031;10228702031
"fr-industrial";10153539031;"/Catégories/Équipements et fournitures de restauration/Produits de présentation/Produits de signalisation/Panneaux extérieurs/Pancartes";10256190031;10389459031;10419334031;10228701031
"fr-industrial";10153565031;"/Catégories/Équipement électrique industriel/Boîtes de décades";10256373031;10388865031;10417796031;10229110031
"fr-industrial";10153566031;"/Catégories/Équipement électrique industriel/Boîtiers électriques";10256374031;10388866031;10417795031;10228909031
"fr-industrial";10153575031;"/Catégories/Équipement électrique industriel/Produits de protection de circuit/Suppresseur de décharges électrostatiques";10256308031;10389146031;10418025031;10229136031
"fr-industrial";10153576031;"/Catégories/Équipement électrique industriel/Produits de protection de circuit/Tubes à décharge gazeuse";10256309031;10389147031;10418027031;10229134031
"fr-industrial";10153577031;"/Catégories/Équipement électrique industriel/Produits de protection de circuit/Thermistors";10256310031;10389148031;10418026031;10229137031
"fr-industrial";10153578031;"/Catégories/Équipement électrique industriel/Produits de protection de circuit/Diodes de suppression des tensions transitoires";10256311031;10389149031;10418024031;10229135031
"fr-industrial";10153579031;"/Catégories/Équipement électrique industriel/Produits de protection de circuit/Varistances";10256312031;10389150031;10418028031;10229138031
"fr-industrial";10153581031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Modules d'E/S";10256353031;10388837031;10418001031;10229094031
"fr-industrial";10153582031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Voyants lumineux";10256320031;10388803031;10417999031;10229093031
"fr-industrial";10153585031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Éléments vibrants";10256354031;10388839031;10417998031;10229059031
"fr-industrial";10153586031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Contacteurs de moteurs";10256355031;10388840031;10417996031;10228951031
"fr-industrial";10153587031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Gestionnaires de moteurs";10256356031;10388842031;10417997031;10228953031
"fr-industrial";10153588031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Démarreurs de moteurs";10256357031;10388841031;10418003031;10229060031
"fr-industrial";10153590031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Solénoïdes";10256371031;10388838031;10418005031;10229109031
"fr-industrial";10153591031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Colonnes lumineuses";10256372031;10388862031;10418006031;10229092031
"fr-industrial";10153593031;"/Catégories/Équipement électrique industriel/Produits pour fibres optiques/Récepteurs pour fibres optiques";10256390031;10388868031;10418019031;10229126031
"fr-industrial";10153594031;"/Catégories/Équipement électrique industriel/Produits pour fibres optiques/Émetteurs-récepteurs pour fibres optiques";10256391031;10388884031;10418018031;10229127031
"fr-industrial";10153595031;"/Catégories/Équipement électrique industriel/Produits pour fibres optiques/Émetteurs pour fibres optiques";10256392031;10388869031;10418020031;10229128031
"fr-industrial";10153596031;"/Catégories/Équipement électrique industriel/Composants pour l'éclairage/Ballasts";10256394031;10388864031;10417995031;10228911031
"fr-industrial";10153597031;"/Catégories/Équipement électrique industriel/Produits optoélectroniques/Photocoupleurs";10256413031;10389088031;10418013031;10229150031
"fr-industrial";10153599031;"/Catégories/Équipement électrique industriel/Produits optoélectroniques/Émetteurs infrarouges";10256403031;10389071031;10418010031;10229143031
"fr-industrial";10153600031;"/Catégories/Équipement électrique industriel/Produits optoélectroniques/Supports pour lampes";10256404031;10389078031;10418015031;10229260031
"fr-industrial";10153602031;"/Catégories/Équipement électrique industriel/Produits optoélectroniques/Diodes laser";10256411031;10389079031;10418008031;10229142031
"fr-industrial";10153603031;"/Catégories/Équipement électrique industriel/Produits optoélectroniques/Optoisolateurs";10256414031;10389087031;10418014031;10229151031
"fr-industrial";10153604031;"/Catégories/Équipement électrique industriel/Produits optoélectroniques/Émetteurs-récepteurs optoélectroniques";10256415031;10389089031;10418016031;10229152031
"fr-industrial";10153605031;"/Catégories/Équipement électrique industriel/Produits optoélectroniques/Photodétecteurs";10256416031;10389070031;10418011031;10229141031
"fr-industrial";10153607031;"/Catégories/Équipement électrique industriel/Composants passifs/Condensateurs";10256422031;10389097031;10417984031;10228919031
"fr-industrial";10153608031;"/Catégories/Équipement électrique industriel/Composants passifs/Bobines d'induction";10256427031;10389096031;10417988031;10228928031
"fr-industrial";10153609031;"/Catégories/Équipement électrique industriel/Composants passifs/Cristaux";10256425031;10389100031;10417985031;10228920031
"fr-industrial";10153610031;"/Catégories/Équipement électrique industriel/Composants passifs/Oscillateurs";10256428031;10389099031;10417990031;10228931031
"fr-industrial";10153611031;"/Catégories/Équipement électrique industriel/Composants passifs/Résonateurs";10256436031;10389101031;10417992031;10228939031
"fr-industrial";10153612031;"/Catégories/Équipement électrique industriel/Composants passifs/Antennes";10256418031;10389094031;10417980031;10228913031
"fr-industrial";10153614031;"/Catégories/Équipement électrique industriel/Composants passifs/Bobines d'arrêt";10256423031;10389095031;10417982031;10228930031
"fr-industrial";10153615031;"/Catégories/Équipement électrique industriel/Composants passifs/Bobines";10256424031;10389110031;10417983031;10228917031
"fr-industrial";10153616031;"/Catégories/Équipement électrique industriel/Composants passifs/Noyaux de ferrite";10256426031;10389098031;10417989031;10228929031
"fr-industrial";10153618031;"/Catégories/Équipement électrique industriel/Composants passifs/Encodeurs à interrupteur";10256444031;10389102031;10417986031;10228918031
"fr-industrial";10153623031;"/Catégories/Équipement électrique industriel/Produits à semi-conducteurs/Processeurs de signaux numériques";10256456031;10388886031;10418033031;10229315031
"fr-industrial";10153626031;"/Catégories/Équipement électrique industriel/Produits à semi-conducteurs/Microprocesseurs";10256501031;10388915031;10418032031;10229314031
"fr-industrial";10153629031;"/Catégories/Équipement électrique industriel/Capteurs/Capteurs d'accélération";10256549031;10389129031;10418039031;10229356031
"fr-industrial";10153630031;"/Catégories/Équipement électrique industriel/Capteurs/Capteurs de courant";10256550031;10389144031;10418040031;10229357031
"fr-industrial";10153631031;"/Catégories/Équipement électrique industriel/Capteurs/Capteurs de débit";10256551031;10389130031;10418041031;10229650031
"fr-industrial";10153632031;"/Catégories/Équipement électrique industriel/Capteurs/Capteurs à effet Hall";10256552031;10389134031;10418038031;10229649031
"fr-industrial";10153633031;"/Catégories/Équipement électrique industriel/Capteurs/Capteurs de déplacement linéaire";10256553031;10389135031;10418048031;10229358031
"fr-industrial";10153634031;"/Catégories/Équipement électrique industriel/Capteurs/Capteurs de niveau de liquide";10256554031;10389133031;10418042031;10229652031
"fr-industrial";10153635031;"/Catégories/Équipement électrique industriel/Capteurs/Capteurs optiques";10256555031;10389142031;10418047031;10229660031
"fr-industrial";10153636031;"/Catégories/Équipement électrique industriel/Capteurs/Capteurs photoélectriques";10256556031;10389131031;10418046031;10229659031
"fr-industrial";10153637031;"/Catégories/Équipement électrique industriel/Capteurs/Microcapteurs photo";10256557031;10389132031;10418037031;10229355031
"fr-industrial";10153639031;"/Catégories/Équipement électrique industriel/Capteurs/Capteurs de dévers";10256563031;10389141031;10418044031;10229651031
"fr-industrial";10153640031;"/Catégories/Équipement électrique industriel/Capteurs/Capteurs de vibrations";10256564031;10389143031;10418045031;10229658031
"fr-industrial";10153641031;"/Catégories/Équipement électrique industriel/Produits de gestion thermique/Dissipateurs thermiques pour ordinateur";10256566031;10389152031;10418021031;10229130031
"fr-industrial";10153642031;"/Catégories/Équipement électrique industriel/Produits de gestion thermique/Ventilateurs de refroidissement électroniques";10256567031;10389153031;10418023031;10229132031
"fr-industrial";10153643031;"/Catégories/Équipement électrique industriel/Produits de gestion thermique/Systèmes de blocage thermique";10256568031;10389154031;10418022031;10229131031
"fr-industrial";10153647031;"/Catégories/Équipement électrique industriel/Câblage et branchement/Tableaux de connexion Ethernet";10256617031;10388985031;10417974031;10228884031
"fr-industrial";10153648031;"/Catégories/Équipement électrique industriel/Câblage et branchement/Gaines thermorétractable";10256618031;10389061031;10417971031;10228866031
"fr-industrial";10153650031;"/Catégories/Équipement électrique industriel/Câblage et branchement/Alimentation électrique industrielle";10256628031;10388995031;10417968031;10228882031
"fr-industrial";10153651031;"/Catégories/Équipement électrique industriel/Câblage et branchement/Blocs de distribution de l'alimentation";10256629031;10389068031;10417977031;10228719031
"fr-industrial";10153652031;"/Catégories/Équipement électrique industriel/Câblage et branchement/Modules d'entrée de l'alimentation";10256630031;10389060031;10417972031;10228883031
"fr-industrial";10153656031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Régulateurs/Régulateurs de vitesse du moteur";10256315031;10388844031;10418726031;10228957031
"fr-industrial";10153657031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Régulateurs/Régulateurs de déphasage";10256316031;10388845031;10418722031;10228954031
"fr-industrial";10153658031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Régulateurs/Systèmes de contrôle des processus";10256317031;10388846031;10418724031;10228955031
"fr-industrial";10153659031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Régulateurs/Contrôleurs logiques programmables";10256318031;10388847031;10418723031;10228958031
"fr-industrial";10153660031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Régulateurs/Thermostats";10256319031;10388848031;10418725031;10228956031
"fr-industrial";10153661031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Interrupteurs industriels/Interrupteurs basiques";10256323031;10388807031;10418700031;10229078031
"fr-industrial";10153662031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Interrupteurs industriels/Interrupteurs coaxiaux";10256324031;10388827031;10418698031;10229079031
"fr-industrial";10153663031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Interrupteurs industriels/Interrupteurs de courant";10256325031;10388832031;10418701031;10229080031
"fr-industrial";10153664031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Interrupteurs industriels/Interrupteurs DIP et SIP";10256326031;10388808031;10418709031;10229081031
"fr-industrial";10153665031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Interrupteurs industriels/Interrupteurs de porte";10256327031;10388834031;10418704031;10229085031
"fr-industrial";10153666031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Interrupteurs industriels/Interrupteurs au pied";10256328031;10388811031;10418696031;10229084031
"fr-industrial";10153667031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Interrupteurs industriels/Interrupteurs à clé";10256329031;10388831031;10418699031;10229089031
"fr-industrial";10153668031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Interrupteurs industriels/Interrupteurs de fin de course";10256330031;10388810031;10418702031;10229083031
"fr-industrial";10153669031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Interrupteurs industriels/Interrupteurs magnétiques";10256331031;10388828031;10418703031;10229087031
"fr-industrial";10153670031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Interrupteurs industriels/Microrupteurs";10256332031;10388829031;10418707031;10229091031
"fr-industrial";10153671031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Interrupteurs industriels/Interrupteurs à bouton-poussoir";10256333031;10388809031;10418697031;10229088031
"fr-industrial";10153672031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Interrupteurs industriels/Interrupteurs à lames souples";10256334031;10388830031;10418694031;10229082031
"fr-industrial";10153673031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Interrupteurs industriels/Sélecteurs";10256335031;10388835031;10418708031;10229086031
"fr-industrial";10153674031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Interrupteurs industriels/Interrupteurs tactiles";10256336031;10388833031;10418705031;10229090031
"fr-industrial";10153676031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Interrupteurs industriels/Interrupteurs transducteurs";10256352031;10388836031;10418706031;10229063031
"fr-industrial";10153677031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Relais/Relais coaxiaux";10256359031;10388852031;10418712031;10229097031
"fr-industrial";10153678031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Relais/Relais à seuil de courant";10256360031;10388860031;10418713031;10229105031
"fr-industrial";10153679031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Relais/Relais à rail DIN";10256361031;10388857031;10418714031;10229102031
"fr-industrial";10153680031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Relais/Relais électromécaniques";10256362031;10388850031;10418716031;10229108031
"fr-industrial";10153681031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Relais/Relais de déplacement au mercure";10256363031;10388855031;10418711031;10229098031
"fr-industrial";10153682031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Relais/Relais de surcharge";10256364031;10388861031;10418715031;10229104031
"fr-industrial";10153683031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Relais/Relais pour carte de circuit imprimé";10256365031;10388853031;10418720031;10229103031
"fr-industrial";10153684031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Relais/Relais de contrôle de phase";10256366031;10388854031;10418717031;10229106031
"fr-industrial";10153685031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Relais/Relais enfichables";10256367031;10388859031;10418710031;10229099031
"fr-industrial";10153686031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Relais/Relais à lames souples";10256368031;10388856031;10418719031;10229101031
"fr-industrial";10153687031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Relais/Relais à semiconducteurs";10256369031;10388851031;10418721031;10229100031
"fr-industrial";10153688031;"/Catégories/Équipement électrique industriel/Commandes et indicateurs/Relais/Relais de contrôle de tension";10256370031;10388858031;10418718031;10229107031
"fr-industrial";10153689031;"/Catégories/Équipement électrique industriel/Produits pour fibres optiques/Connecteurs/Connecteurs biconiques";10256377031;10388871031;10418749031;10229113031
"fr-industrial";10153690031;"/Catégories/Équipement électrique industriel/Produits pour fibres optiques/Connecteurs/Connecteurs D4";10256378031;10388872031;10418738031;10229114031
"fr-industrial";10153691031;"/Catégories/Équipement électrique industriel/Produits pour fibres optiques/Connecteurs/Connecteurs ESCON";10256379031;10388873031;10418739031;10229116031
"fr-industrial";10153692031;"/Catégories/Équipement électrique industriel/Produits pour fibres optiques/Connecteurs/Connecteurs FC";10256380031;10388874031;10418740031;10229117031
"fr-industrial";10153693031;"/Catégories/Équipement électrique industriel/Produits pour fibres optiques/Connecteurs/Connecteurs FDDI";10256381031;10388875031;10418741031;10229118031
"fr-industrial";10153694031;"/Catégories/Équipement électrique industriel/Produits pour fibres optiques/Connecteurs/Connecteurs LC";10256382031;10388876031;10418742031;10229119031
"fr-industrial";10153695031;"/Catégories/Équipement électrique industriel/Produits pour fibres optiques/Connecteurs/Connecteurs de bouclage";10256383031;10388877031;10418750031;10229115031
"fr-industrial";10153696031;"/Catégories/Équipement électrique industriel/Produits pour fibres optiques/Connecteurs/Connecteurs MR-RJ";10256385031;10388879031;10418743031;10229122031
"fr-industrial";10153697031;"/Catégories/Équipement électrique industriel/Produits pour fibres optiques/Connecteurs/Connecteurs MTP";10256384031;10388878031;10418744031;10229120031
"fr-industrial";10153698031;"/Catégories/Équipement électrique industriel/Produits pour fibres optiques/Connecteurs/Connecteurs MU";10256386031;10388880031;10418745031;10229121031
"fr-industrial";10153699031;"/Catégories/Équipement électrique industriel/Produits pour fibres optiques/Connecteurs/Connecteurs SC";10256387031;10388881031;10418746031;10229123031
"fr-industrial";10153700031;"/Catégories/Équipement électrique industriel/Produits pour fibres optiques/Connecteurs/Connecteurs SMA";10256388031;10388882031;10418747031;10229124031
"fr-industrial";10153701031;"/Catégories/Équipement électrique industriel/Produits pour fibres optiques/Connecteurs/Connecteurs ST";10256389031;10388883031;10418748031;10229125031
"fr-industrial";10153702031;"/Catégories/Équipement électrique industriel/Produits optoélectroniques/Écrans optoélectroniques/Modules de caractères LCD";10256397031;10389081031;10418731031;10229154031
"fr-industrial";10153703031;"/Catégories/Équipement électrique industriel/Produits optoélectroniques/Écrans optoélectroniques/Modules de matrices de points LCD";10256398031;10389083031;10418730031;10229155031
"fr-industrial";10153704031;"/Catégories/Équipement électrique industriel/Produits optoélectroniques/Écrans optoélectroniques/Écrans graphiques LCD";10256399031;10389082031;10418729031;10229158031
"fr-industrial";10153705031;"/Catégories/Équipement électrique industriel/Produits optoélectroniques/Écrans optoélectroniques/Écrans tactiles LCD";10256400031;10389084031;10418732031;10229156031
"fr-industrial";10153706031;"/Catégories/Équipement électrique industriel/Produits optoélectroniques/Écrans optoélectroniques/Dispositifs d'affichage à segments LED";10256401031;10389085031;10418727031;10229157031
"fr-industrial";10153707031;"/Catégories/Équipement électrique industriel/Produits optoélectroniques/Écrans optoélectroniques/Écrans OLED";10256402031;10389086031;10418728031;10229259031
"fr-industrial";10153708031;"/Catégories/Équipement électrique industriel/Produits optoélectroniques/Lampes optoélectroniques/Lampes à arc";10256406031;10389073031;10418735031;10229145031
"fr-industrial";10153709031;"/Catégories/Équipement électrique industriel/Produits optoélectroniques/Lampes optoélectroniques/Lampes fluorescentes";10256407031;10389077031;10418736031;10229146031
"fr-industrial";10153710031;"/Catégories/Équipement électrique industriel/Produits optoélectroniques/Lampes optoélectroniques/Lampes DHI";10256408031;10389075031;10418737031;10229147031
"fr-industrial";10153711031;"/Catégories/Équipement électrique industriel/Produits optoélectroniques/Lampes optoélectroniques/Lampes à incandescence";10256409031;10389074031;10418734031;10229148031
"fr-industrial";10153712031;"/Catégories/Équipement électrique industriel/Produits optoélectroniques/Lampes optoélectroniques/Lampes à LED";10256410031;10389076031;10418733031;10229149031
"fr-industrial";10153715031;"/Catégories/Équipement électrique industriel/Composants passifs/Atténuateurs/Atténuateurs pour fibres optiques";10256420031;10389093031;10418681031;10228915031
"fr-industrial";10153716031;"/Catégories/Équipement électrique industriel/Composants passifs/Atténuateurs/Atténuateurs de radiofréquences";10256421031;10389092031;10418680031;10228916031
"fr-industrial";10153717031;"/Catégories/Équipement électrique industriel/Composants passifs/Filtres de signaux/Filtres anti-perturbations électromagnétiques";10256438031;10389104031;10418682031;10228922031
"fr-industrial";10153719031;"/Catégories/Équipement électrique industriel/Composants passifs/Transducteurs/Transducteurs de courant";10256446031;10389119031;10418686031;10228941031
"fr-industrial";10153720031;"/Catégories/Équipement électrique industriel/Composants passifs/Transducteurs/Transducteurs de fréquences";10256447031;10389115031;10418687031;10228942031
"fr-industrial";10153721031;"/Catégories/Équipement électrique industriel/Composants passifs/Transducteurs/Transducteurs piézo";10256448031;10389117031;10418691031;10228946031
"fr-industrial";10153722031;"/Catégories/Équipement électrique industriel/Composants passifs/Transducteurs/Transducteurs de puissance";10256449031;10389116031;10418688031;10228943031
"fr-industrial";10153723031;"/Catégories/Équipement électrique industriel/Composants passifs/Transducteurs/Transducteurs de température";10256450031;10389120031;10418689031;10228944031
"fr-industrial";10153724031;"/Catégories/Équipement électrique industriel/Composants passifs/Transducteurs/Transducteurs à tension";10256451031;10389118031;10418690031;10228945031
"fr-industrial";10153725031;"/Catégories/Équipement électrique industriel/Composants passifs/Transformateurs/Transformateurs audio";10256453031;10389112031;10418692031;10228948031
"fr-industrial";10153726031;"/Catégories/Équipement électrique industriel/Composants passifs/Transformateurs/Transformateurs d'alimentation";10256454031;10389113031;10418693031;10228949031
"fr-industrial";10153727031;"/Catégories/Équipement électrique industriel/Produits à semi-conducteurs/Diodes/Diodes à avalanche";10256458031;10388890031;10418761031;10229289031
"fr-industrial";10153728031;"/Catégories/Équipement électrique industriel/Produits à semi-conducteurs/Diodes/Diodes électroluminescentes";10256459031;10388891031;10418756031;10229291031
"fr-industrial";10153729031;"/Catégories/Équipement électrique industriel/Produits à semi-conducteurs/Diodes/Photodiodes";10256460031;10388888031;10418764031;10229297031
"fr-industrial";10153730031;"/Catégories/Équipement électrique industriel/Produits à semi-conducteurs/Diodes/Diodes PIN";10256461031;10388892031;10418757031;10229292031
"fr-industrial";10153731031;"/Catégories/Équipement électrique industriel/Produits à semi-conducteurs/Diodes/Diodes Schottky";10256462031;10388894031;10418758031;10229293031
